id,plain_text,source_file,category,classification
ACCESSIBILITY::kaleidoscope_ger::118,Labyrinth-Karte,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::119,Kleiner Schlüssel,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::120,Kleine Magieflasche,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::121,Große Magieflasche,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::122,Biggoron-Schwert,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::123,UNGÜLTIG 1,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::124,UNGÜLTIG 2,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::125,UNGÜLTIG 3,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::126,UNGÜLTIG 4,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::127,UNGÜLTIG 5,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::128,UNGÜLTIG 6,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::129,UNGÜLTIG 7,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::130,Milch,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::131,Herz,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::132,ein Rubin,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::133,5 Rubine,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::134,20 Rubine,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::135,50 Rubine,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::136,200 Rubine,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::137,UNGÜLTIG 8,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::138,DEKU-STÄBE 5,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::139,DEKU-STÄBE 10,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::140,DEKU-NÜSSE 5,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::141,DEKU-NÜSSE 10,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::142,BOMBEN 5,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::143,BOMBEN 10,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::144,BOMBEN 20,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::145,BOMBEN 30,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::146,PFEILE 5,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::147,PFEILE 10,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::148,PFEILE 30,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::149,DEKU-KERNE 30,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::150,KRABBELMINEN 5,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::151,KRABBELMINEN 20,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::152,DEKU-STAB-KAPAZITÄT 20,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::153,DEKU-STAB-KAPAZITÄT 30,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::154,DEKU-NUẞ-KAPAZITÄT 30,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::155,DEKU-NUẞ-KAPAZITÄT 40,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::256,Gespensterwüste,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::257,Gerudo-Festung,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::258,Gerudotal,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::259,Hylia-See,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::260,Lon Lon-Farm,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::261,Marktplatz,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::262,Hylianische Steppe,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::263,Todesberg,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::264,Kakariko,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::265,Verlorene Wälder,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::266,Kokiri-Wald,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::267,Zoras Reich,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::292,Hylianische Steppe,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::293,Kakariko,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::294,Friedhof,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::295,Zora-Fluss,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::296,Kokiri-Wald,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::297,Heilige Lichtung,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::298,Hylia-See,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::299,Zoras Reich,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::300,Zoras Quelle,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::301,Gerudotal,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::302,Verlorene Wälder,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::303,Wüstenkoloss,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::304,Gerudo-Festung,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::305,Gespensterwüste,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::306,Marktplatz,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::307,Schloß Hyrule,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::308,Pfad zum Todesberg,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::309,Todeskrater,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::310,Goronia,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::311,Lon Lon-Farm,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::312,Fragezeichen,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_ger::313,Teufelsturm,accessibility/texts/kaleidoscope_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::0,Im Deku-Baum,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::1,Dodongos Höhle,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::2,Jabu-Jabus Bauch,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::3,Waldtempel,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::4,Feuertempel,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::5,Wassertempel,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::6,Geistertempel,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::7,Schattentempel,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::8,Grund des Brunnens,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::9,Eishöhle,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::11,Gerudo-Arena,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::12,Diebesversteck,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::13,Ganons Schloß,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::16,Truhenlotterie,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::17,Gepanzerter Spinnenparasit - Gohma,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::18,Infernosaurus - King Dodongo,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::19,Elektroterristrisches Biotentakel - Barinade,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::20,Reitendes Unheil - Phantom-Ganon,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::21,Subterraner Lavadrachoid - Volvagia,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::22,Aquamöbes Wassertentakel - Morpha,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::23,Höllische Hexenarmada - Twinrova,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::24,Bestialische Schattenmonstrosität - Bongo Bongo,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::25,Großmeister des Bösen - Ganondorf,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::30,Seitenstraße,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::31,Seitenstraße,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::32,Marktplatz,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::33,Marktplatz,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::34,Marktplatz,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::36,SCENE_SHRINE_N,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::37,SCENE_SHRINE_R,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::44,Basar,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::45,Kokiri-Laden,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::46,Goronen-Laden,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::47,Zora-Laden,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::49,Magie-Laden,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::51,Maskenhändler,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::54,Stall,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::56,Hylia-See Laboratorium,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::58,Hütte des Totengräbers,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::59,Feen-Quelle,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::60,Feen-Brunnen,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::61,Feen-Quelle,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::65,Königsgrab,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::66,Schießbude,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::67,Zitadelle der Zeit,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::68,Halle der Weisen,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::69,Burghof,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::70,Burghof,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::72,Unbekannter Ort,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::73,Fischweiher,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::74,Burghof,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::75,Minenbowlingbahn,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::79,Ganon,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::80,Skulltulas Haus,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::81,Hylianische Steppe,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::82,Kakariko,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::83,Friedhof,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::84,Zora-Fluß,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::85,Kokiri-Wald,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::86,Waldlichtung,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::87,Hylia-See,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::88,Zoras Reich,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::89,Zoras Quelle,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::90,Gerudotal,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::91,Verlorene Wälder,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::92,Wüstenkoloss,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::93,Gerudo-Festung,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::94,Geisterwüste,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::95,Schloß Hyrule,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::96,Pfad zum Todesberg,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::97,Todeskrater,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::98,Goronia,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::scenes_ger::99,Lon Lon-Farm,accessibility/texts/scenes_ger.json,SYSTEM,FALSE_POSITIVE
ACCESSIBILITY::kaleidoscope_eng::health,Health - $0 Hearts,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::magic,Magic - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::rupees,Rupees - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::keys,Keys - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::floor,Floor $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::basement,Basement $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::item_menu,Select Item,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::map_menu,Map - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::quest_menu,Quest Status,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::equip_menu,Equipment,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::overworld,Overworld,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::equipped,$0 - Equipped,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::save_prompt,Would you like to save?,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::game_saved,Game saved,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::game_over,Game Over,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::continue_game,Continue playing?,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::assigned_to,Assigned to $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::0,Deku Stick - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::1,Deku Nut - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::2,Bomb - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::3,Fairy Bow - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::4,Fire Arrow,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::5,Din's Fire,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::6,Fairy Slingshot - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::7,Fairy Ocarina,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::8,Ocarina of Time,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::9,Bombchu - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::10,Hookshot,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::11,Longshot,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::12,Ice Arrow,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::13,Farore's Wind,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::14,Boomerang,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::15,Lens of Truth,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::16,Magic Beans - $0,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::17,Megaton Hammer,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::18,Light Arrow,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::19,Nayru's Love,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::20,Empty Bottle,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::21,Red Potion,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::22,Green Potion,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::23,Blue Potion,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::24,Fairy,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::25,Fish,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::26,Milk Bottle,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::27,Ruto's Letter,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::28,Blue Fire,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::29,Bugs,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::30,Big Poe,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::31,Milk Bottle (Half),accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::32,Poe,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::33,Weird Egg,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::34,Chicken,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::35,Zelda's Letter,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
ACCESSIBILITY::kaleidoscope_eng::36,Keaton Mask,accessibility/texts/kaleidoscope_eng.json,SYSTEM,PLAYER_FACING
